%TIMESTAMP,Latitude,lontitude,Q,Delta_18O,Delta_18O_std,Delta_D,Delta_D_std,T,RH,P,Pricipitation,Rn,U,WD
201208290615,26.055,-35.522,27131.21841,-9.81,-9999,-71.16,-9999,25.8,0.848,101.9,-9999,-9999,5.5,81
201208290630,26.03,-35.548,27036.71778,-9.85,-9999,-71.34,-9999,25.8,0.846,101.9,-9999,-9999,5.5,84.2
201208290645,26.006,-35.573,27320.19919,-9.78,-9999,-70.98,-9999,25.82,0.853,101.9,-9999,-9999,5.3,79.1
201208290700,25.982,-35.596,27272.95655,-9.79,-9999,-71.04,-9999,25.84,0.854,101.9,-9999,-9999,5.8,85
201208290715,25.961,-35.581,26800.43637,-9.9,-9999,-71.91,-9999,25.87,0.842,101.9,-9999,-9999,6.7,73.8
201208290730,25.947,-35.551,27068.21875,-9.82,-9999,-71.29,-9999,25.9,0.846,101.952,-9999,-9999,6,73.2
201208290745,25.968,-35.524,27257.20863,-9.77,-9999,-70.77,-9999,25.91,0.851,102,-9999,-9999,6.1,83.5
201208290800,25.993,-35.501,27257.20863,-9.74,-9999,-70.5,-9999,25.9,0.848,102,-9999,-9999,6.9,83.1
201208290815,26.017,-35.481,3166426.693,-9999,-9999,-9999,-9999,25.94,0.838,101.945,-9999,-9999,7.3,82
201208290830,26.045,-35.467,3166426.693,-9999,-9999,-9999,-9999,25.91,0.838,102,-9999,-9999,7.3,83
201208290845,26.068,-35.456,3166426.693,-9999,-9999,-9999,-9999,25.92,0.83,102,-9999,-9999,7.4,85.3
201208290900,26.079,-35.451,3166426.693,-9999,-9999,-9999,-9999,25.93,0.833,102,-9999,-9999,6.6,83.5
201208290915,26.08,-35.449,3166426.693,-9999,-9999,-9999,-9999,26.02,0.836,102,-9999,-9999,6.3,79.1
201208290930,26.08,-35.45,26658.64706,-9.9,-9999,-71.63,-9999,26.09,0.826,102,-9999,-9999,6.1,75.6
201208290945,26.081,-35.449,26847.69606,-9.9,-9999,-71.31,-9999,26.02,0.834,102,-9999,-9999,5.7,69.5
201208291000,26.081,-35.443,27115.46877,-9.82,-9999,-70.91,-9999,26.04,0.84,102,-9999,-9999,6.2,69.9
201208291015,26.08,-35.414,26942.21033,-9.85,-9999,-71.1,-9999,26.1,0.834,102,-9999,-9999,6.1,69.5
201208291030,26.078,-35.416,27320.19919,-9.7,-9999,-70.32,-9999,26.35,0.835,102,-9999,-9999,6.5,76.6
201208291045,26.08,-35.454,27178.46616,-9.71,-9999,-70.87,-9999,26.43,0.823,102.083,-9999,-9999,6.9,75
201208291100,26.08,-35.468,27131.21841,-9.82,-9999,-70.87,-9999,26.29,0.831,102.1,-9999,-9999,6.8,67.5
201208291115,26.079,-35.466,27194.21503,-9.78,-9999,-70.74,-9999,26.27,0.833,102.1,-9999,-9999,6.9,72.7
201208291130,26.079,-35.464,27509.1527,-9.7,-9999,-70.15,-9999,26.31,0.839,102.1,-9999,-9999,6.8,76.3
201208291145,26.079,-35.463,27272.95655,-9.76,-9999,-70.48,-9999,26.32,0.832,102.1,-9999,-9999,7.3,75.3
201208291200,26.079,-35.461,27367.44013,-9.74,-9999,-70.41,-9999,26.34,0.835,102.1,-9999,-9999,7.1,70.9
201208291215,26.08,-35.461,27572.13114,-9.65,-9999,-69.94,-9999,26.34,0.84,102.1,-9999,-9999,7.4,79.4
201208291230,26.079,-35.46,27540.6423,-9.66,-9999,-69.88,-9999,26.34,0.84,102.1,-9999,-9999,7,73.9
201208291245,26.079,-35.461,27367.44013,-9.68,-9999,-70.04,-9999,26.39,0.831,102.1,-9999,-9999,6.7,78.2
201208291300,26.079,-35.459,27540.6423,-9.64,-9999,-69.74,-9999,26.45,0.834,102.1,-9999,-9999,6.6,78.5
201208291315,26.079,-35.456,27540.6423,-9.62,-9999,-69.8,-9999,26.42,0.836,102.1,-9999,-9999,6.9,80.5
201208291330,26.073,-35.432,27225.71221,-9.72,-9999,-70.32,-9999,26.4,0.828,102.1,-9999,-9999,6.8,78
201208291345,26.069,-35.42,27556.38682,-9.67,-9999,-69.85,-9999,26.43,0.834,102.1,-9999,-9999,6.9,83
201208291400,26.068,-35.419,27619.36298,-9.66,-9999,-69.78,-9999,26.46,0.834,102.1,-9999,-9999,7,88.8
201208291415,26.067,-35.419,27682.33612,-9.62,-9999,-69.63,-9999,26.44,0.837,102.1,-9999,-9999,6.8,81.8
201208291430,26.066,-35.418,27603.61923,-9.64,-9999,-69.73,-9999,26.47,0.836,102.007,-9999,-9999,6.9,86.6
201208291445,26.066,-35.418,27587.87528,-9.65,-9999,-69.8,-9999,26.46,0.835,102,-9999,-9999,6.6,82.8
201208291500,26.066,-35.417,27698.07894,-9.64,-9999,-69.65,-9999,26.52,0.834,102,-9999,-9999,6.5,81.5
201208291515,26.067,-35.416,27272.95655,-9.72,-9999,-70.13,-9999,26.5,0.823,102,-9999,-9999,6.4,78.7
201208291530,26.067,-35.416,26989.46491,-9.82,-9999,-70.6,-9999,26.51,0.816,102,-9999,-9999,6.7,83.4
201208291545,26.067,-35.414,27477.66234,-9.72,-9999,-69.85,-9999,26.52,0.826,102,-9999,-9999,6.8,81.6
201208291600,26.067,-35.413,27461.91688,-9.71,-9999,-69.98,-9999,26.53,0.827,102,-9999,-9999,7.1,77.1
201208291615,26.071,-35.411,27682.33612,-9.66,-9999,-69.75,-9999,26.49,0.835,102,-9999,-9999,7.8,72.4
201208291630,26.08,-35.409,27839.75572,-9.55,-9999,-69.07,-9999,26.48,0.839,102,-9999,-9999,7.3,75.7
201208291645,26.108,-35.415,3166426.693,-9999,-9999,-9999,-9999,26.51,0.83,102,-9999,-9999,7.3,79.2
201208291700,26.108,-35.421,3166426.693,-9999,-9999,-9999,-9999,26.55,0.829,102,-9999,-9999,7.1,78.6
201208291715,26.108,-35.424,3166426.693,-9999,-9999,-9999,-9999,26.5,0.838,102,-9999,-9999,6.3,75.7
201208291730,26.102,-35.428,3166426.693,-9999,-9999,-9999,-9999,26.57,0.838,102,-9999,-9999,6.9,73.5
201208291745,26.064,-35.432,3166426.693,-9999,-9999,-9999,-9999,26.57,0.829,102,-9999,-9999,7.9,78.8
201208291800,26.035,-35.433,3166426.693,-9999,-9999,-9999,-9999,26.57,0.836,102,-9999,-9999,7.3,75
201208291815,26.035,-35.432,3166426.693,-9999,-9999,-9999,-9999,26.58,0.831,102,-9999,-9999,7,73.2
201208291830,26.038,-35.438,3166426.693,-9999,-9999,-9999,-9999,26.66,0.834,102,-9999,-9999,7.5,79.8
201208291845,26.038,-35.441,3166426.693,-9999,-9999,-9999,-9999,26.66,0.839,102,-9999,-9999,7.4,89.6
201208291900,26.041,-35.44,3166426.693,-9999,-9999,-9999,-9999,26.54,0.844,102,-9999,-9999,7.9,82.5
201208291915,26.044,-35.475,3166426.693,-9999,-9999,-9999,-9999,27.62,0.807,102,-9999,-9999,7,84.6
201208291930,26.049,-35.522,3166426.693,-9999,-9999,-9999,-9999,26.97,0.821,102,-9999,-9999,6.9,78.3
201208291945,26.047,-35.526,3166426.693,-9999,-9999,-9999,-9999,26.53,0.845,102,-9999,-9999,8,73.6
201208292000,26.036,-35.493,3166426.693,-9999,-9999,-9999,-9999,26.52,0.838,102,-9999,-9999,7.7,70.7
201208292015,26.031,-35.475,3166426.693,-9999,-9999,-9999,-9999,26.5,0.838,102,-9999,-9999,7.1,77.7
201208292030,26.031,-35.475,3166426.693,-9999,-9999,-9999,-9999,26.42,0.846,102,-9999,-9999,7,73.2
201208292045,26.032,-35.476,3166426.693,-9999,-9999,-9999,-9999,26.42,0.84,102.017,-9999,-9999,7.4,73.7
201208292100,26.034,-35.476,27666.59312,-9.58,-9999,-69.79,-9999,26.49,0.834,102.1,-9999,-9999,7.5,73
201208292115,26.035,-35.476,27855.49664,-9.56,-9999,-69.47,-9999,26.46,0.845,102.1,-9999,-9999,7.6,71.4
201208292130,26.043,-35.457,27713.82156,-9.63,-9999,-69.59,-9999,26.46,0.842,102.1,-9999,-9999,7.7,68.6
201208292145,26.053,-35.444,27698.07894,-9.61,-9999,-69.62,-9999,26.44,0.837,102.1,-9999,-9999,7.4,74
201208292200,26.055,-35.48,27619.36298,-9.62,-9999,-69.91,-9999,26.46,0.837,102.2,-9999,-9999,7.6,80.2
201208292215,26.057,-35.515,27839.75572,-9.61,-9999,-69.59,-9999,26.44,0.844,102.2,-9999,-9999,7.6,77.3
201208292230,26.03,-35.524,27713.82156,-9.65,-9999,-69.91,-9999,26.46,0.842,102.2,-9999,-9999,7.5,77.1
201208292245,25.996,-35.529,27572.13114,-9.69,-9999,-70.11,-9999,26.43,0.837,102.2,-9999,-9999,7.4,76.2
201208292300,25.961,-35.534,27540.6423,-9.7,-9999,-70.2,-9999,26.43,0.837,102.2,-9999,-9999,8.1,82.1
201208292315,25.928,-35.539,27461.91688,-9.71,-9999,-70.33,-9999,26.47,0.833,102.2,-9999,-9999,8,77
201208292330,25.9,-35.535,27414.67936,-9.73,-9999,-70.33,-9999,26.42,0.834,102.2,-9999,-9999,8.2,75.7
201208292345,25.89,-35.502,27430.42539,-9.72,-9999,-70.32,-9999,26.45,0.833,102.2,-9999,-9999,8.5,70.3
201208300000,25.884,-35.468,27729.56399,-9.64,-9999,-69.85,-9999,26.42,0.835,102.2,-9999,-9999,8.4,74.1
201208300015,25.911,-35.456,3166426.693,-9999,-9999,-9999,-9999,26.41,0.837,102.2,-9999,-9999,8.4,76.3
201208300030,25.947,-35.452,3166426.693,-9999,-9999,-9999,-9999,26.39,0.842,102.2,-9999,-9999,8.3,76.7
201208300045,25.981,-35.448,3166426.693,-9999,-9999,-9999,-9999,26.35,0.843,102.2,-9999,-9999,7.7,81.5
201208300100,26.016,-35.444,3166426.693,-9999,-9999,-9999,-9999,26.35,0.841,102.2,-9999,-9999,8,75.2
201208300115,26.047,-35.446,27194.21503,-9.76,-9999,-70.79,-9999,26.36,0.833,102.2,-9999,-9999,7.4,74.7
201208300130,26.055,-35.481,27068.21875,-9.81,-9999,-70.96,-9999,26.31,0.83,102.2,-9999,-9999,7.1,77.2
201208300145,26.054,-35.516,27194.21503,-9.8,-9999,-70.88,-9999,26.35,0.834,102.2,-9999,-9999,7,79.7
201208300200,26.025,-35.524,27320.19919,-9.77,-9999,-70.75,-9999,26.29,0.838,102.2,-9999,-9999,7.6,79.6
201208300215,25.99,-35.529,27792.53183,-9.64,-9999,-70.09,-9999,26.22,0.853,102.2,-9999,-9999,7.4,78.4
201208300230,25.955,-35.533,27776.79015,-9.67,-9999,-70.15,-9999,26.21,0.854,102.2,-9999,-9999,7.3,77.9
201208300245,25.919,-35.538,27524.89759,-9.74,-9999,-70.57,-9999,26.22,0.845,102.2,-9999,-9999,7.3,81.2
201208300300,25.895,-35.52,27808.27331,-9.7,-9999,-70.33,-9999,26.18,0.857,102.2,-9999,-9999,6.9,79
201208300315,25.885,-35.481,27808.27331,-9.71,-9999,-70.34,-9999,26.2,0.854,102.2,-9999,-9999,7.1,80.6
201208300330,25.897,-35.458,27635.10655,-9.76,-9999,-70.52,-9999,26.18,0.85,102.2,-9999,-9999,7.7,88
201208300345,25.932,-35.454,27808.27331,-9.71,-9999,-70.17,-9999,26.18,0.855,102.124,-9999,-9999,7.4,90.1
201208300400,25.966,-35.45,27745.30623,-9.67,-9999,-70.19,-9999,26.16,0.853,102.1,-9999,-9999,7.2,88.4
201208300415,26.002,-35.446,27713.82156,-9.73,-9999,-70.23,-9999,26.17,0.853,102.1,-9999,-9999,7.4,88.2
201208300430,26.037,-35.445,27792.53183,-9.68,-9999,-69.98,-9999,26.2,0.855,102.1,-9999,-9999,7.2,88.7
201208300445,26.054,-35.475,3166426.693,-9999,-9999,-9999,-9999,26.15,0.856,102.1,-9999,-9999,6.9,86.9
201208300500,26.057,-35.511,3166426.693,-9999,-9999,-9999,-9999,26.22,0.846,102.1,-9999,-9999,7.1,88.8
201208300515,26.034,-35.524,27650.84993,-9.71,-9999,-70.29,-9999,26.18,0.852,102.1,-9999,-9999,8,83.7
201208300530,26.002,-35.528,27839.75572,-9.66,-9999,-69.92,-9999,26.08,0.86,102.1,-9999,-9999,8,90.6
201208300545,25.97,-35.532,27320.19919,-9.82,-9999,-70.61,-9999,26.07,0.846,102.1,-9999,-9999,7.6,89.7
201208300600,25.936,-35.536,27146.96785,-9.86,-9999,-70.81,-9999,26.04,0.841,102.1,-9999,-9999,7.9,85.9
201208300615,25.917,-35.527,26800.43637,-9.98,-9999,-71.52,-9999,26.07,0.835,102.053,-9999,-9999,7.8,80.6
201208300630,25.942,-35.5,27068.21875,-9.89,-9999,-71.1,-9999,26.08,0.836,102.037,-9999,-9999,7.5,81.2
201208300645,25.969,-35.474,27036.71778,-9.92,-9999,-71.1,-9999,26.09,0.835,102.1,-9999,-9999,7.1,79.1
201208300700,25.995,-35.45,27162.7171,-9.89,-9999,-70.99,-9999,26.08,0.839,102.1,-9999,-9999,7.2,82.7
201208300715,26.009,-35.438,27320.19919,-9.86,-9999,-70.73,-9999,26.03,0.846,102.1,-9999,-9999,7.1,81.3
201208300730,26.025,-35.421,27194.21503,-9.89,-9999,-70.93,-9999,26.01,0.842,102.1,-9999,-9999,7.1,82.4
201208300745,26.027,-35.438,27068.21875,-9.9,-9999,-71.13,-9999,26.04,0.844,102.1,-9999,-9999,6.7,84.8
201208300800,26.022,-35.474,27225.71221,-9.85,-9999,-71.14,-9999,26.26,0.837,102.1,-9999,-9999,6.8,80.2
201208300815,26.022,-35.48,27083.96895,-9.87,-9999,-71.4,-9999,26.01,0.844,102.1,-9999,-9999,7.2,81.3
201208300830,26.023,-35.48,3166426.693,-9999,-9999,-9999,-9999,26.02,0.844,102.117,-9999,-9999,6.9,77.7
201208300845,26.025,-35.48,3166426.693,-9999,-9999,-9999,-9999,26.06,0.852,102.2,-9999,-9999,7.1,75.4
201208300900,26.025,-35.48,3166426.693,-9999,-9999,-9999,-9999,26.19,0.843,102.2,-9999,-9999,7.2,73.5
201208300915,26.029,-35.482,3166426.693,-9999,-9999,-9999,-9999,26.25,0.841,102.2,-9999,-9999,7.1,80.9
201208300930,26.033,-35.502,3166426.693,-9999,-9999,-9999,-9999,26.3,0.856,102.2,-9999,-9999,6.7,77.9
201208300945,26.03,-35.517,27257.20863,-9.81,-9999,-70.94,-9999,26.37,0.838,102.2,-9999,-9999,9,78.9
201208301000,26.026,-35.51,26879.20158,-9.93,-9999,-71.47,-9999,26.43,0.819,102.2,-9999,-9999,8.4,74.9
201208301015,26.03,-35.498,27288.70429,-9.84,-9999,-70.75,-9999,26.37,0.833,102.2,-9999,-9999,7.6,82.1
201208301030,26.04,-35.481,27288.70429,-9.81,-9999,-70.58,-9999,26.38,0.828,102.2,-9999,-9999,7.5,85.2
201208301045,26.043,-35.472,27146.96785,-9.88,-9999,-70.95,-9999,26.36,0.828,102.223,-9999,-9999,7.1,80.8
201208301100,26.049,-35.46,27131.21841,-9.87,-9999,-70.82,-9999,26.36,0.827,102.273,-9999,-9999,6.9,77
201208301115,26.057,-35.46,27068.21875,-9.88,-9999,-70.92,-9999,26.38,0.824,102.3,-9999,-9999,7.8,74.2
201208301130,26.058,-35.457,27241.46051,-9.87,-9999,-70.76,-9999,26.42,0.827,102.3,-9999,-9999,7.1,72.1
201208301145,26.059,-35.455,27509.1527,-9.81,-9999,-70.46,-9999,26.47,0.833,102.3,-9999,-9999,7.3,69.4
201208301200,26.06,-35.454,27209.96372,-9.85,-9999,-70.65,-9999,26.42,0.828,102.3,-9999,-9999,8.6,71.2
201208301215,26.062,-35.453,27493.40762,-9.78,-9999,-70.26,-9999,26.51,0.832,102.3,-9999,-9999,7.7,78.4
201208301230,26.063,-35.453,27430.42539,-9.79,-9999,-70.36,-9999,26.51,0.829,102.3,-9999,-9999,7.7,78.3
201208301245,26.063,-35.453,27635.10655,-9.72,-9999,-70.04,-9999,26.53,0.834,102.3,-9999,-9999,7.5,74.3
201208301300,26.064,-35.453,27572.13114,-9.74,-9999,-70.17,-9999,26.52,0.832,102.3,-9999,-9999,8.2,73
201208301315,26.064,-35.453,27540.6423,-9.74,-9999,-70.23,-9999,26.59,0.829,102.3,-9999,-9999,7.5,77.6
201208301330,26.064,-35.452,27383.18673,-9.79,-9999,-70.46,-9999,26.58,0.825,102.3,-9999,-9999,7,84.1
201208301345,26.064,-35.452,27383.18673,-9.8,-9999,-70.49,-9999,26.58,0.825,102.3,-9999,-9999,7.1,85.3
201208301400,26.063,-35.453,27776.79015,-9.72,-9999,-69.92,-9999,26.56,0.837,102.3,-9999,-9999,6.2,79.4
201208301415,26.041,-35.457,28028.63424,-9.69,-9999,-69.69,-9999,26.59,0.843,102.3,-9999,-9999,6.7,66.6
201208301430,26.021,-35.463,28107.32558,-9.64,-9999,-69.51,-9999,26.59,0.846,102.3,-9999,-9999,7.2,63.1
201208301445,26.009,-35.48,27965.67776,-9.68,-9999,-69.8,-9999,26.69,0.843,102.3,-9999,-9999,5.7,62.3
201208301500,25.985,-35.522,3166426.693,-9999,-9999,-9999,-9999,27.14,0.825,102.261,-9999,-9999,7.2,66.1
201208301515,25.959,-35.566,3166426.693,-9999,-9999,-9999,-9999,27.34,0.819,102.2,-9999,-9999,6.8,65
201208301530,25.934,-35.609,3166426.693,-9999,-9999,-9999,-9999,26.97,0.835,102.2,-9999,-9999,7,71.2
201208301545,25.908,-35.652,3166426.693,-9999,-9999,-9999,-9999,26.79,0.843,102.2,-9999,-9999,7.1,77.6
201208301600,25.883,-35.694,3166426.693,-9999,-9999,-9999,-9999,27.1,0.831,102.2,-9999,-9999,7,72.6
201208301615,25.862,-35.731,28186.01219,-9.6,-9999,-69.49,-9999,26.73,0.839,102.2,-9999,-9999,7.2,76.2
201208301630,25.857,-35.749,27855.49664,-9.67,-9999,-69.96,-9999,26.64,0.837,102.2,-9999,-9999,7.4,78.4
201208301645,25.852,-35.768,27761.04829,-9.69,-9999,-70.18,-9999,26.72,0.831,102.2,-9999,-9999,7.1,82.6
201208301700,25.847,-35.765,27619.36298,-9.76,-9999,-70.47,-9999,26.71,0.828,102.2,-9999,-9999,7.9,83.4
201208301715,25.847,-35.755,28075.84961,-9.67,-9999,-69.84,-9999,26.73,0.839,102.2,-9999,-9999,7.1,84.2
201208301730,25.848,-35.747,27965.67776,-9.68,-9999,-69.92,-9999,26.68,0.838,102.2,-9999,-9999,7,86.1
201208301745,25.849,-35.749,27808.27331,-9.74,-9999,-70.2,-9999,26.71,0.83,102.2,-9999,-9999,7.1,84.6
201208301800,25.849,-35.747,27729.56399,-9.77,-9999,-70.45,-9999,26.7,0.831,102.187,-9999,-9999,7.6,81.4
201208301815,25.848,-35.749,27855.49664,-9.72,-9999,-70.21,-9999,26.68,0.832,102.2,-9999,-9999,7.8,73.9
201208301830,25.849,-35.75,28012.8954,-9.67,-9999,-69.93,-9999,26.67,0.839,102.2,-9999,-9999,7.7,70.3
201208301845,25.85,-35.751,27997.15638,-9.69,-9999,-69.95,-9999,26.68,0.836,102.2,-9999,-9999,7.3,67.2
201208301900,25.851,-35.75,28138.80079,-9.65,-9999,-69.77,-9999,26.66,0.843,102.2,-9999,-9999,7.7,65.1
201208301915,25.852,-35.75,28186.01219,-9.64,-9999,-69.72,-9999,26.67,0.841,102.2,-9999,-9999,8,65.4
201208301930,25.853,-35.75,28170.27524,-9.62,-9999,-69.78,-9999,26.61,0.845,102.2,-9999,-9999,7.7,66.1
201208301945,25.853,-35.75,27918.45841,-9.7,-9999,-70.14,-9999,26.6,0.84,102.2,-9999,-9999,8.1,70.6
201208302000,25.854,-35.751,28091.58769,-9.67,-9999,-69.96,-9999,26.59,0.847,102.2,-9999,-9999,7.7,70.3
201208302015,25.855,-35.751,28532.17706,-9.57,-9999,-69.43,-9999,26.6,0.848,102.2,-9999,-9999,7.7,70.1
201208302030,25.855,-35.751,3166426.693,-9999,-9999,-9999,-9999,26.59,0.84,102.2,-9999,-9999,7.7,69.6
201208302045,25.856,-35.751,3166426.693,-9999,-9999,-9999,-9999,26.57,0.834,102.2,-9999,-9999,8.1,69.5
201208302100,25.856,-35.751,3166426.693,-9999,-9999,-9999,-9999,26.58,0.84,102.3,-9999,-9999,8,68.2
201208302115,25.857,-35.751,3166426.693,-9999,-9999,-9999,-9999,26.53,0.841,102.3,-9999,-9999,8.5,68.3
201208302130,25.876,-35.739,27761.04829,-9.81,-9999,-71.08,-9999,26.6,0.836,102.3,-9999,-9999,8.7,74.1
201208302145,25.903,-35.719,27713.82156,-9.87,-9999,-70.98,-9999,26.6,0.834,102.3,-9999,-9999,8.5,68.9
201208302200,25.929,-35.7,27855.49664,-9.83,-9999,-70.72,-9999,26.62,0.837,102.3,-9999,-9999,7.8,69.1
201208302215,25.921,-35.719,27635.10655,-9.88,-9999,-70.94,-9999,26.59,0.832,102.367,-9999,-9999,5.9,66.9
201208302230,25.903,-35.752,27351.69334,-9.95,-9999,-71.51,-9999,26.58,0.827,102.4,-9999,-9999,5.7,65.3
201208302245,25.886,-35.785,27335.94636,-9.98,-9999,-71.58,-9999,26.6,0.827,102.4,-9999,-9999,6.1,66.2
201208302300,25.869,-35.817,26847.69606,-10.09,-9999,-72.46,-9999,26.6,0.819,102.4,-9999,-9999,5.7,64.3
201208302315,25.849,-35.831,27225.71221,-10,-9999,-71.95,-9999,26.62,0.822,102.4,-9999,-9999,8.9,65.3
201208302330,25.821,-35.812,27272.95655,-9.99,-9999,-71.87,-9999,26.6,0.821,102.4,-9999,-9999,9.3,63.4
201208302345,25.793,-35.793,27209.96372,-9.98,-9999,-71.93,-9999,26.61,0.819,102.393,-9999,-9999,9.1,68.5
201208310000,25.765,-35.774,27477.66234,-9.94,-9999,-71.53,-9999,26.6,0.826,102.3,-9999,-9999,8.8,73.7
201208310015,25.738,-35.753,27713.82156,-9.86,-9999,-71.03,-9999,26.53,0.836,102.333,-9999,-9999,8.8,70.4
201208310030,25.746,-35.721,27178.46616,-10.01,-9999,-71.87,-9999,26.53,0.821,102.3,-9999,-9999,8.2,74
201208310045,25.764,-35.687,27383.18673,-9.97,-9999,-71.51,-9999,26.51,0.828,102.3,-9999,-9999,7.9,74.4
201208310100,25.781,-35.654,27068.21875,-10.07,-9999,-71.96,-9999,26.52,0.818,102.3,-9999,-9999,8.1,75.8
201208310115,25.801,-35.627,27304.45184,-10.01,-9999,-71.66,-9999,26.46,0.828,102.3,-9999,-9999,8.3,76.5
201208310130,25.832,-35.639,27146.96785,-10.05,-9999,-71.83,-9999,26.4,0.826,102.3,-9999,-9999,8.9,77.3
201208310145,25.863,-35.658,26942.21033,-10.1,-9999,-72.33,-9999,26.41,0.82,102.3,-9999,-9999,8.5,82.8
201208310200,25.892,-35.676,27162.7171,-10.08,-9999,-72.12,-9999,26.37,0.828,102.3,-9999,-9999,8.4,80.1
201208310215,25.905,-35.686,27162.7171,-10.09,-9999,-72.29,-9999,26.38,0.828,102.3,-9999,-9999,7.4,90.5
201208310230,25.917,-35.693,26942.21033,-10.16,-9999,-72.69,-9999,26.33,0.827,102.3,-9999,-9999,8.1,82.4
201208310245,25.922,-35.715,26721.66642,-10.26,-9999,-73.12,-9999,26.35,0.825,102.347,-9999,-9999,6.5,79.8
201208310300,25.904,-35.75,26768.92896,-10.21,-9999,-73.2,-9999,26.32,0.819,102.3,-9999,-9999,6.3,76
201208310315,25.885,-35.785,26816.18979,-10.2,-9999,-73.15,-9999,26.35,0.82,102.3,-9999,-9999,6.2,76.4
201208310330,25.867,-35.82,26847.69606,-10.19,-9999,-73.13,-9999,26.37,0.825,102.3,-9999,-9999,6,75.7
201208310345,25.843,-35.826,26816.18979,-10.24,-9999,-73.15,-9999,26.31,0.82,102.3,-9999,-9999,7.3,73.1
201208310400,25.813,-35.807,26642.89174,-10.3,-9999,-73.5,-9999,26.32,0.817,102.3,-9999,-9999,7.2,74.8
201208310415,25.785,-35.788,26721.66642,-10.24,-9999,-73.24,-9999,26.3,0.819,102.3,-9999,-9999,6.9,73.6
201208310430,25.756,-35.768,26768.92896,-10.24,-9999,-73.15,-9999,26.23,0.822,102.219,-9999,-9999,6.9,74
201208310445,25.735,-35.747,26705.91187,-10.24,-9999,-73.11,-9999,26.21,0.819,102.2,-9999,-9999,7.1,67.7
201208310500,25.748,-35.717,26768.92896,-10.24,-9999,-73.15,-9999,26.21,0.823,102.2,-9999,-9999,6.6,64.1
201208310515,25.765,-35.685,27068.21875,-10.15,-9999,-72.63,-9999,26.19,0.833,102.2,-9999,-9999,6.2,63.8
201208310530,25.782,-35.654,27020.96701,-10.21,-9999,-72.88,-9999,26.19,0.832,102.2,-9999,-9999,6,65.6
201208310545,25.8,-35.627,26989.46491,-10.23,-9999,-72.99,-9999,26.14,0.832,102.2,-9999,-9999,6.6,63.6
201208310600,25.828,-35.637,27335.94636,-10.13,-9999,-72.37,-9999,26.09,0.845,102.2,-9999,-9999,7.2,64.8
201208310615,25.858,-35.656,27383.18673,-10.13,-9999,-72.37,-9999,26.09,0.846,102.2,-9999,-9999,6.8,65.7
201208310630,25.888,-35.674,27430.42539,-10.12,-9999,-72.31,-9999,26.11,0.847,102.2,-9999,-9999,6.5,65.2
201208310645,25.918,-35.693,27556.38682,-10.08,-9999,-72.08,-9999,26.09,0.852,102.2,-9999,-9999,5.9,67.8
201208310700,25.92,-35.719,27666.59312,-9.96,-9999,-71.95,-9999,26.7,0.831,102.2,-9999,-9999,5.3,69.7
201208310715,25.904,-35.75,27288.70429,-9.99,-9999,-73.09,-9999,26.8,0.822,102.2,-9999,-9999,5.4,73.3
201208310730,25.881,-35.771,27509.1527,-10.09,-9999,-72.39,-9999,26.41,0.835,102.2,-9999,-9999,6,74.9
201208310745,25.848,-35.77,27603.61923,-10.06,-9999,-72.21,-9999,26.09,0.857,102.2,-9999,-9999,6.1,66.4
201208310800,25.814,-35.769,27824.01461,-10,-9999,-71.8,-9999,26.05,0.862,102.2,-9999,-9999,5.9,58.8
201208310815,25.792,-35.769,27855.49664,-10.01,-9999,-71.76,-9999,26.08,0.861,102.2,-9999,-9999,6.1,58.7
201208310830,25.791,-35.767,27918.45841,-9.99,-9999,-71.63,-9999,26.11,0.863,102.2,-9999,-9999,6.1,58.5
201208310845,25.792,-35.767,27949.93817,-9.98,-9999,-71.6,-9999,26.14,0.861,102.277,-9999,-9999,5.8,61.3
201208310900,25.792,-35.768,3166426.693,-9999,-9999,-9999,-9999,26.26,0.854,102.3,-9999,-9999,6.1,64.4
201208310915,25.793,-35.769,3166426.693,-9999,-9999,-9999,-9999,26.33,0.849,102.3,-9999,-9999,6.1,61.4
201208310930,25.795,-35.762,3166426.693,-9999,-9999,-9999,-9999,26.3,0.845,102.3,-9999,-9999,5.9,60.4
201208310945,25.794,-35.734,3166426.693,-9999,-9999,-9999,-9999,26.32,0.852,102.3,-9999,-9999,5.4,65.3
201208311000,25.794,-35.743,3166426.693,-9999,-9999,-9999,-9999,26.48,0.846,102.3,-9999,-9999,5,65.4
201208311015,25.787,-35.766,27713.82156,-10.11,-9999,-72.55,-9999,26.61,0.838,102.3,-9999,-9999,5,59.5
201208311030,25.779,-35.767,27902.71825,-10.07,-9999,-72.13,-9999,26.51,0.844,102.3,-9999,-9999,5.6,59.9
201208311045,25.776,-35.758,27934.19839,-10.08,-9999,-72.1,-9999,26.47,0.847,102.3,-9999,-9999,5.8,57.3
201208311100,25.786,-35.754,28138.80079,-10.04,-9999,-71.74,-9999,26.42,0.856,102.3,-9999,-9999,6.1,58.2
201208311115,25.791,-35.759,28060.11134,-10.08,-9999,-72.06,-9999,26.5,0.849,102.3,-9999,-9999,6.5,56.7
201208311130,25.775,-35.733,28075.84961,-10.07,-9999,-72.16,-9999,26.59,0.849,102.3,-9999,-9999,6.8,52.8
