%TIMESTAMP,Latitude,lontitude,Q,Delta_18O,Delta_18O_std,Delta_D,Delta_D_std,T,RH,P,Pricipitation,Rn,Wind_Speed,Wind_Direction
201407020930,64.153,-21.946,11876.04641,-20.47,-9999,-154.15,-9999,10.7,0.88,97.85,-9999,-9999,-9999,-9999
201407020945,64.153,-21.946,12035.37276,-18.53,-9999,-140.25,-9999,10.5,0.91,97.84,-9999,-9999,-9999,-9999
201407021000,64.153,-21.946,12146.88974,-16.42,-9999,-125.18,-9999,10.4,0.91,97.83,-9999,-9999,-9999,-9999
201407021015,64.153,-21.946,12019.44099,-16.24,-9999,-123.97,-9999,10.75,0.885,97.82,-9999,-9999,-9999,-9999
201407021030,64.153,-21.946,12083.16691,-16.07,-9999,-122.87,-9999,11.1,0.87,97.81,-9999,-9999,-9999,-9999
201407021045,64.153,-21.946,12051.30434,-16.28,-9999,-124.08,-9999,11.15,0.86,97.825,-9999,-9999,-9999,-9999
201407021100,64.153,-21.946,11939.77926,-17.4,-9999,-132.22,-9999,11.4,0.87,97.84,-9999,-9999,-9999,-9999
201407021115,64.153,-21.946,11987.57688,-18.45,-9999,-139.57,-9999,11.45,0.86,97.855,-9999,-9999,-9999,-9999
201407021130,64.153,-21.946,12242.4682,-18.81,-9999,-141.5,-9999,11.4,0.86,97.86,-9999,-9999,-9999,-9999
201407021145,64.153,-21.946,12322.11162,-17.9,-9999,-134.59,-9999,11.65,0.855,97.865,-9999,-9999,-9999,-9999
201407021200,64.153,-21.946,12067.23572,-17.55,-9999,-132.36,-9999,11.8,0.85,97.87,-9999,-9999,-9999,-9999
201407021215,64.153,-21.946,12162.81996,-16.93,-9999,-128.26,-9999,11.8,0.845,97.885,-9999,-9999,-9999,-9999
201407021230,64.153,-21.946,12146.88974,-16.89,-9999,-128.41,-9999,11.6,0.86,97.9,-9999,-9999,-9999,-9999
201407021245,64.153,-21.946,12019.44099,-17.12,-9999,-130.42,-9999,11.7,0.86,97.915,-9999,-9999,-9999,-9999
201407021300,64.153,-21.946,12130.95932,-16.99,-9999,-129.97,-9999,12.2,0.84,97.92,-9999,-9999,-9999,-9999
201407021315,64.153,-21.946,12385.82289,-17.08,-9999,-131.14,-9999,12.4,0.84,97.935,-9999,-9999,-9999,-9999
201407021330,64.153,-21.946,12242.4682,-17.51,-9999,-133.73,-9999,12.4,0.81,97.94,-9999,-9999,-9999,-9999
201407021345,64.153,-21.946,12338.03973,-17.4,-9999,-132.43,-9999,13.15,0.79,97.95,-9999,-9999,-9999,-9999
201407021400,64.153,-21.946,12146.88974,-17.03,-9999,-129.58,-9999,13.2,0.77,97.97,-9999,-9999,-9999,-9999
201407021415,64.153,-21.946,12369.89536,-15.35,-9999,-117.72,-9999,12.8,0.815,97.99,-9999,-9999,-9999,-9999
201407021430,64.153,-21.946,12401.75022,-15.18,-9999,-116.11,-9999,12.2,0.83,98.01,-9999,-9999,-9999,-9999
201407021445,64.153,-21.946,12146.88974,-16.57,-9999,-126.22,-9999,11.85,0.855,98.025,-9999,-9999,-9999,-9999
201407021500,64.153,-21.946,12067.23572,-16.72,-9999,-127.8,-9999,11.8,0.84,98.04,-9999,-9999,-9999,-9999
201407021515,64.153,-21.946,12433.60431,-14.97,-9999,-115.88,-9999,11.95,0.845,98.045,-9999,-9999,-9999,-9999
201407021530,64.153,-21.946,12640.63712,-13.85,-9999,-106.51,-9999,12.1,0.85,98.05,-9999,-9999,-9999,-9999
201407021545,64.153,-21.946,12592.86321,-13.9,-9999,-106.07,-9999,12.35,0.825,98.055,-9999,-9999,-9999,-9999
201407021600,64.153,-21.946,12449.53107,-14.2,-9999,-108.01,-9999,12.6,0.82,98.06,-9999,-9999,-9999,-9999
201407021615,64.153,-21.946,12449.53107,-14.02,-9999,-107.49,-9999,12.55,0.825,98.07,-9999,-9999,-9999,-9999
201407021630,64.153,-21.946,12306.18332,-14.17,-9999,-108.85,-9999,12.4,0.85,98.07,-9999,-9999,-9999,-9999
201407021645,64.153,-21.946,11987.57688,-14.56,-9999,-111.64,-9999,12.2,0.855,98.09,-9999,-9999,-9999,-9999
201407021700,64.153,-21.946,12003.50903,-14.69,-9999,-113,-9999,12,0.86,98.1,-9999,-9999,-9999,-9999
201407021715,64.153,-21.946,12162.81996,-14.64,-9999,-112.11,-9999,11.95,0.855,98.115,-9999,-9999,-9999,-9999
201407021730,64.153,-21.946,12194.67984,-14.99,-9999,-114.39,-9999,11.7,0.86,98.14,-9999,-9999,-9999,-9999
201407021745,64.153,-21.946,12178.75,-15.08,-9999,-115.24,-9999,11.4,0.87,98.14,-9999,-9999,-9999,-9999
201407021800,64.153,-21.946,12099.09791,-15.09,-9999,-115.08,-9999,11.4,0.86,98.14,-9999,-9999,-9999,-9999
201407021815,64.153,-21.946,12035.37276,-15.3,-9999,-117.16,-9999,11.75,0.855,98.14,-9999,-9999,-9999,-9999
201407021830,64.153,-21.946,11907.91322,-15.68,-9999,-119.67,-9999,11.9,0.85,98.15,-9999,-9999,-9999,-9999
201407021845,64.153,-21.946,11413.89094,-16.8,-9999,-128.04,-9999,11.75,0.85,98.155,-9999,-9999,-9999,-9999
201407021900,64.153,-21.946,10536.94351,-18.21,-9999,-139.07,-9999,11.6,0.84,98.17,-9999,-9999,-9999,-9999
201407021915,64.153,-21.946,10648.58743,-18.09,-9999,-138.17,-9999,11.6,0.85,98.175,-9999,-9999,-9999,-9999
201407021930,64.153,-21.946,10728.32729,-17.98,-9999,-136.9,-9999,11.7,0.84,98.18,-9999,-9999,-9999,-9999
201407021945,64.153,-21.946,10425.29013,-18.57,-9999,-141.38,-9999,11.6,0.82,98.19,-9999,-9999,-9999,-9999
201407022000,64.153,-21.946,10712.37971,-18.23,-9999,-138.42,-9999,11.3,0.79,98.2,-9999,-9999,-9999,-9999
201407022015,64.153,-21.946,10792.11571,-18.3,-9999,-138.84,-9999,11.4,0.775,98.215,-9999,-9999,-9999,-9999
201407022030,64.153,-21.946,11238.54816,-17.92,-9999,-135.71,-9999,11.4,0.79,98.23,-9999,-9999,-9999,-9999
201407022045,64.153,-21.946,11397.95166,-17.85,-9999,-135.13,-9999,11.25,0.775,98.245,-9999,-9999,-9999,-9999
201407022100,64.153,-21.946,11413.89094,-17.92,-9999,-135.26,-9999,11,0.8,98.26,-9999,-9999,-9999,-9999
201407022115,64.153,-21.946,11525.46056,-17.94,-9999,-134.96,-9999,10.75,0.805,98.26,-9999,-9999,-9999,-9999
201407022130,64.153,-21.946,11445.76894,-18.01,-9999,-135.5,-9999,10.4,0.84,98.27,-9999,-9999,-9999,-9999
201407022145,64.153,-21.946,11302.31187,-17.91,-9999,-135.06,-9999,10,0.875,98.29,-9999,-9999,-9999,-9999
201407022200,64.153,-21.946,11270.4304,-17.81,-9999,-134.61,-9999,9.9,0.88,98.29,-9999,-9999,-9999,-9999
201407022215,64.153,-21.946,11206.66515,-18.09,-9999,-136.24,-9999,10.05,0.88,98.295,-9999,-9999,-9999,-9999
201407022230,64.153,-21.946,11222.60675,-17.86,-9999,-134.59,-9999,10.1,0.87,98.31,-9999,-9999,-9999,-9999
201407022245,64.153,-21.946,10839.955,-17.84,-9999,-134.91,-9999,10.1,0.875,98.33,-9999,-9999,-9999,-9999
201407022300,64.153,-21.946,10760.22189,-17.2,-9999,-129.94,-9999,10.2,0.86,98.34,-9999,-9999,-9999,-9999
201407022315,64.153,-21.946,10919.68328,-16.71,-9999,-125.97,-9999,10.15,0.86,98.36,-9999,-9999,-9999,-9999
201407022330,64.153,-21.946,11222.60675,-16.03,-9999,-120.8,-9999,9.9,0.88,98.38,-9999,-9999,-9999,-9999
201407022345,64.153,-21.946,11142.8968,-15.88,-9999,-119.54,-9999,9.9,0.86,98.4,-9999,-9999,-9999,-9999
201407030000,64.153,-21.946,11079.12537,-15.91,-9999,-119.74,-9999,9.9,0.85,98.41,-9999,-9999,-9999,-9999
201407030015,64.153,-21.946,10855.90104,-16.29,-9999,-121.95,-9999,10.1,0.845,98.41,-9999,-9999,-9999,-9999
201407030030,64.153,-21.946,10808.06233,-16.22,-9999,-121.81,-9999,10.1,0.86,98.41,-9999,-9999,-9999,-9999
201407030045,64.153,-21.946,10824.00876,-15.7,-9999,-118.15,-9999,10.2,0.855,98.42,-9999,-9999,-9999,-9999
201407030100,64.153,-21.946,10680.48395,-15.36,-9999,-116.27,-9999,10.2,0.85,98.42,-9999,-9999,-9999,-9999
201407030115,64.153,-21.946,10760.22189,-15.2,-9999,-114.59,-9999,10.25,0.845,98.435,-9999,-9999,-9999,-9999
201407030130,64.153,-21.946,10616.69013,-15.36,-9999,-115.87,-9999,10.3,0.83,98.45,-9999,-9999,-9999,-9999
201407030145,64.153,-21.946,10329.57969,-15.85,-9999,-119.02,-9999,10.3,0.84,98.45,-9999,-9999,-9999,-9999
201407030200,64.153,-21.946,10265.76888,-16.01,-9999,-120.48,-9999,10.4,0.82,98.45,-9999,-9999,-9999,-9999
201407030215,64.153,-21.946,10074.31788,-16.32,-9999,-123.18,-9999,10.3,0.835,98.45,-9999,-9999,-9999,-9999
201407030230,64.153,-21.946,10074.31788,-16.28,-9999,-123.07,-9999,10.3,0.82,98.46,-9999,-9999,-9999,-9999
201407030245,64.153,-21.946,9978.58195,-16.5,-9999,-124.64,-9999,10.3,0.815,98.475,-9999,-9999,-9999,-9999
201407030300,64.153,-21.946,9755.171059,-17.14,-9999,-129.52,-9999,10.4,0.81,98.49,-9999,-9999,-9999,-9999
201407030315,64.153,-21.946,9707.292368,-18.18,-9999,-137.4,-9999,10.35,0.795,98.485,-9999,-9999,-9999,-9999
201407030330,64.153,-21.946,9803.04801,-19.54,-9999,-147.74,-9999,10.3,0.79,98.49,-9999,-9999,-9999,-9999
201407030345,64.153,-21.946,10233.86231,-18.54,-9999,-139.24,-9999,10.35,0.785,98.485,-9999,-9999,-9999,-9999
201407030400,64.153,-21.946,10265.76888,-17.69,-9999,-133.61,-9999,10.3,0.78,98.49,-9999,-9999,-9999,-9999
201407030415,64.153,-21.946,10473.14273,-16.61,-9999,-125.76,-9999,10.25,0.78,98.475,-9999,-9999,-9999,-9999
201407030430,64.153,-21.946,10648.58743,-15.96,-9999,-121.22,-9999,10,0.8,98.47,-9999,-9999,-9999,-9999
201407030445,64.153,-21.946,10584.79206,-16.24,-9999,-123.24,-9999,9.7,0.815,98.475,-9999,-9999,-9999,-9999
201407030500,64.153,-21.946,10696.43193,-16.32,-9999,-124.1,-9999,9.6,0.83,98.47,-9999,-9999,-9999,-9999
201407030515,64.153,-21.946,10696.43193,-16.23,-9999,-123.02,-9999,9.65,0.835,98.455,-9999,-9999,-9999,-9999
201407030530,64.153,-21.946,10632.63888,-15.59,-9999,-118.36,-9999,9.8,0.85,98.45,-9999,-9999,-9999,-9999
201407030545,64.153,-21.946,10505.04351,-15.37,-9999,-116.81,-9999,9.9,0.835,98.47,-9999,-9999,-9999,-9999
201407030600,64.153,-21.946,10329.57969,-15.49,-9999,-117.78,-9999,9.9,0.84,98.48,-9999,-9999,-9999,-9999
201407030615,64.153,-21.946,10489.09322,-15.22,-9999,-115.98,-9999,9.8,0.845,98.49,-9999,-9999,-9999,-9999
201407030630,64.153,-21.946,10473.14273,-15.12,-9999,-115.28,-9999,9.8,0.84,98.49,-9999,-9999,-9999,-9999
201407030645,64.153,-21.946,10106.22831,-15.82,-9999,-120.75,-9999,10,0.825,98.495,-9999,-9999,-9999,-9999
201407030700,64.153,-21.946,9882.839063,-16.37,-9999,-125.22,-9999,10.1,0.81,98.49,-9999,-9999,-9999,-9999
201407030715,64.153,-21.946,10042.40668,-16.17,-9999,-123.2,-9999,10.25,0.815,98.5,-9999,-9999,-9999,-9999
201407030730,64.153,-21.946,9914.754132,-16.53,-9999,-125.86,-9999,10.2,0.82,98.5,-9999,-9999,-9999,-9999
201407030745,64.153,-21.946,9819.006607,-16.84,-9999,-128.59,-9999,10.2,0.8,98.52,-9999,-9999,-9999,-9999
201407030800,64.153,-21.946,9803.04801,-17.06,-9999,-129.94,-9999,10.2,0.79,98.52,-9999,-9999,-9999,-9999
201407030815,64.153,-21.946,9803.04801,-17.05,-9999,-129.96,-9999,10.2,0.8,98.53,-9999,-9999,-9999,-9999
201407030830,64.153,-21.946,9914.754132,-17.03,-9999,-129.26,-9999,10.1,0.8,98.53,-9999,-9999,-9999,-9999
201407030845,64.153,-21.946,9803.04801,-17.53,-9999,-133.52,-9999,10,0.795,98.54,-9999,-9999,-9999,-9999
201407030900,64.153,-21.946,9834.965011,-17.65,-9999,-134.15,-9999,9.9,0.79,98.58,-9999,-9999,-9999,-9999
201407030915,64.153,-21.946,9819.006607,-17.95,-9999,-136.57,-9999,9.9,0.795,98.585,-9999,-9999,-9999,-9999
201407030930,64.153,-21.946,9898.796694,-18.03,-9999,-137.39,-9999,9.9,0.8,98.58,-9999,-9999,-9999,-9999
201407030945,64.153,-21.946,9898.796694,-18.04,-9999,-137.88,-9999,10,0.795,98.61,-9999,-9999,-9999,-9999
201407031000,64.153,-21.946,9707.292368,-18.71,-9999,-142.7,-9999,9.9,0.8,98.62,-9999,-9999,-9999,-9999
201407031015,64.153,-21.946,9563.645859,-19.45,-9999,-148.15,-9999,9.9,0.79,98.615,-9999,-9999,-9999,-9999
201407031030,64.153,-21.946,9579.607356,-19.73,-9999,-150.08,-9999,9.9,0.8,98.62,-9999,-9999,-9999,-9999
201407031045,64.153,-21.946,9451.909971,-20.24,-9999,-154.42,-9999,9.95,0.795,98.62,-9999,-9999,-9999,-9999
201407031100,64.153,-21.946,9675.372275,-20.19,-9999,-153.56,-9999,9.9,0.79,98.62,-9999,-9999,-9999,-9999
201407031115,64.153,-21.946,9898.796694,-19.85,-9999,-150.25,-9999,9.9,0.785,98.64,-9999,-9999,-9999,-9999
201407031130,64.153,-21.946,9866.881239,-19.9,-9999,-150.53,-9999,9.9,0.78,98.64,-9999,-9999,-9999,-9999
201407031145,64.153,-21.946,9787.08922,-19.79,-9999,-150.04,-9999,10.1,0.775,98.645,-9999,-9999,-9999,-9999
201407031200,64.153,-21.946,9882.839063,-19.72,-9999,-148.25,-9999,10,0.78,98.65,-9999,-9999,-9999,-9999
201407031215,64.153,-21.946,10026.45078,-19.46,-9999,-145.72,-9999,10,0.79,98.635,-9999,-9999,-9999,-9999
201407031230,64.153,-21.946,10106.22831,-19.11,-9999,-143.71,-9999,10.2,0.78,98.64,-9999,-9999,-9999,-9999
201407031245,64.153,-21.946,10154.09251,-19.17,-9999,-143.34,-9999,10.1,0.78,98.655,-9999,-9999,-9999,-9999
201407031300,64.153,-21.946,10473.14273,-18.59,-9999,-139.92,-9999,10.1,0.79,98.66,-9999,-9999,-9999,-9999
201407031315,64.153,-21.946,11126.95423,-17.73,-9999,-134.42,-9999,10.3,0.79,98.67,-9999,-9999,-9999,-9999
201407031330,64.153,-21.946,11270.4304,-17.72,-9999,-133.87,-9999,10.2,0.79,98.66,-9999,-9999,-9999,-9999
201407031345,64.153,-21.946,11812.31047,-17.13,-9999,-129.93,-9999,10.45,0.785,98.645,-9999,-9999,-9999,-9999
201407031400,64.153,-21.946,12210.60948,-16.75,-9999,-127.3,-9999,10.9,0.77,98.65,-9999,-9999,-9999,-9999
201407031415,64.153,-21.946,12130.95932,-16.54,-9999,-126.09,-9999,11.1,0.81,98.63,-9999,-9999,-9999,-9999
201407031430,64.153,-21.946,12178.75,-16.06,-9999,-122.34,-9999,10.9,0.83,98.62,-9999,-9999,-9999,-9999
201407031445,64.153,-21.946,12322.11162,-17.16,-9999,-129.92,-9999,11.1,0.845,98.615,-9999,-9999,-9999,-9999
201407031500,64.153,-21.946,12194.67984,-19.94,-9999,-150.73,-9999,11.2,0.88,98.6,-9999,-9999,-9999,-9999
201407031515,64.153,-21.946,12242.4682,-20.85,-9999,-156.65,-9999,11.75,0.845,98.6,-9999,-9999,-9999,-9999
201407031530,64.153,-21.946,11812.31047,-21.34,-9999,-159.71,-9999,12.1,0.83,98.6,-9999,-9999,-9999,-9999
201407031545,64.153,-21.946,12051.30434,-20.76,-9999,-155.97,-9999,12.1,0.835,98.58,-9999,-9999,-9999,-9999
201407031600,64.153,-21.946,11397.95166,-22.4,-9999,-167.08,-9999,12.1,0.84,98.57,-9999,-9999,-9999,-9999
201407031615,64.153,-21.946,12099.09791,-21.03,-9999,-157.77,-9999,12.25,0.825,98.585,-9999,-9999,-9999,-9999
201407031630,64.153,-21.946,12242.4682,-20.98,-9999,-157.56,-9999,12.6,0.8,98.59,-9999,-9999,-9999,-9999
201407031645,64.153,-21.946,11525.46056,-21.09,-9999,-159.23,-9999,12.8,0.795,98.595,-9999,-9999,-9999,-9999
201407031700,64.153,-21.946,11366.0725,-20.43,-9999,-154.25,-9999,12.9,0.74,98.61,-9999,-9999,-9999,-9999
201407031715,64.153,-21.946,10983.46243,-20.85,-9999,-157.31,-9999,12.45,0.815,98.615,-9999,-9999,-9999,-9999
201407031730,64.153,-21.946,10744.27469,-21.28,-9999,-160.29,-9999,12.1,0.83,98.63,-9999,-9999,-9999,-9999
201407031745,64.153,-21.946,10632.63888,-21.59,-9999,-162.9,-9999,12.2,0.81,98.635,-9999,-9999,-9999,-9999
201407031800,64.153,-21.946,10489.09322,-22.13,-9999,-167.15,-9999,12.7,0.78,98.65,-9999,-9999,-9999,-9999
201407031815,64.153,-21.946,10967.51793,-20.67,-9999,-157.26,-9999,12.95,0.745,98.65,-9999,-9999,-9999,-9999
201407031830,64.153,-21.946,11047.23849,-19.54,-9999,-148.99,-9999,13.2,0.73,98.67,-9999,-9999,-9999,-9999
201407031845,64.153,-21.946,11015.35085,-19.4,-9999,-148.6,-9999,13.35,0.71,98.685,-9999,-9999,-9999,-9999
201407031900,64.153,-21.946,11190.72335,-18.58,-9999,-143.52,-9999,13.7,0.68,98.7,-9999,-9999,-9999,-9999
201407031915,64.153,-21.946,11206.66515,-17.15,-9999,-133.48,-9999,13.65,0.71,98.715,-9999,-9999,-9999,-9999
201407031930,64.153,-21.946,11350.13263,-16.09,-9999,-125.24,-9999,13.1,0.73,98.73,-9999,-9999,-9999,-9999
201407031945,64.153,-21.946,11397.95166,-15.78,-9999,-122.48,-9999,13,0.735,98.745,-9999,-9999,-9999,-9999
201407032000,64.153,-21.946,11318.25232,-15.42,-9999,-120.73,-9999,12.7,0.75,98.77,-9999,-9999,-9999,-9999
201407032015,64.153,-21.946,11413.89094,-15.36,-9999,-119.25,-9999,12.4,0.77,98.795,-9999,-9999,-9999,-9999
201407032030,64.153,-21.946,11509.52262,-15.26,-9999,-118.69,-9999,12.1,0.79,98.82,-9999,-9999,-9999,-9999
201407032045,64.153,-21.946,11541.39831,-15.35,-9999,-118.99,-9999,11.85,0.795,98.835,-9999,-9999,-9999,-9999
201407032100,64.153,-21.946,11684.82934,-15.22,-9999,-117.53,-9999,11.7,0.8,98.85,-9999,-9999,-9999,-9999
201407032115,64.153,-21.946,11573.27322,-15.41,-9999,-119.22,-9999,11.6,0.81,98.865,-9999,-9999,-9999,-9999
201407032130,64.153,-21.946,11541.39831,-15.51,-9999,-120.24,-9999,11.5,0.82,98.87,-9999,-9999,-9999,-9999
201407032145,64.153,-21.946,11461.70765,-15.76,-9999,-121.97,-9999,11.55,0.82,98.88,-9999,-9999,-9999,-9999
201407032200,64.153,-21.946,11318.25232,-16.2,-9999,-125.26,-9999,11.6,0.82,98.88,-9999,-9999,-9999,-9999
201407032215,64.153,-21.946,11111.01147,-16.68,-9999,-128.39,-9999,11.7,0.815,98.885,-9999,-9999,-9999,-9999
201407032230,64.153,-21.946,11079.12537,-16.78,-9999,-129.01,-9999,11.7,0.82,98.91,-9999,-9999,-9999,-9999
201407032245,64.153,-21.946,11015.35085,-17.06,-9999,-131.27,-9999,11.6,0.815,98.925,-9999,-9999,-9999,-9999
201407032300,64.153,-21.946,10951.57324,-17.55,-9999,-134.55,-9999,11.6,0.81,98.94,-9999,-9999,-9999,-9999
201407032315,64.153,-21.946,10760.22189,-17.85,-9999,-136.78,-9999,11.55,0.8,98.93,-9999,-9999,-9999,-9999
201407032330,64.153,-21.946,10473.14273,-18.16,-9999,-139.81,-9999,11.6,0.8,98.92,-9999,-9999,-9999,-9999
201407032345,64.153,-21.946,10664.53579,-17.56,-9999,-136.27,-9999,11.5,0.8,98.94,-9999,-9999,-9999,-9999
201407040000,64.153,-21.946,10632.63888,-17.57,-9999,-135.91,-9999,11.4,0.8,98.97,-9999,-9999,-9999,-9999
201407040015,64.153,-21.946,10871.84689,-17.07,-9999,-132.34,-9999,11.45,0.785,98.94,-9999,-9999,-9999,-9999
201407040030,64.153,-21.946,10760.22189,-17.2,-9999,-132.92,-9999,11.6,0.76,98.98,-9999,-9999,-9999,-9999
201407040045,64.153,-21.946,10696.43193,-17.29,-9999,-133.94,-9999,11.7,0.77,99,-9999,-9999,-9999,-9999
201407040100,64.153,-21.946,10616.69013,-17.26,-9999,-133.94,-9999,11.6,0.77,99.03,-9999,-9999,-9999,-9999
201407040115,64.153,-21.946,10616.69013,-17.2,-9999,-133.36,-9999,11.5,0.785,99.04,-9999,-9999,-9999,-9999
201407040130,64.153,-21.946,10839.955,-16.77,-9999,-130.38,-9999,11.3,0.8,99.03,-9999,-9999,-9999,-9999
201407040145,64.153,-21.946,11015.35085,-16.18,-9999,-125.49,-9999,11.35,0.78,99.07,-9999,-9999,-9999,-9999
201407040200,64.153,-21.946,10935.62836,-16.24,-9999,-126.3,-9999,11.4,0.78,99.08,-9999,-9999,-9999,-9999
201407040215,64.153,-21.946,11015.35085,-15.94,-9999,-123.77,-9999,11.4,0.785,99.095,-9999,-9999,-9999,-9999
201407040230,64.153,-21.946,10951.57324,-15.91,-9999,-123.63,-9999,11.3,0.78,99.1,-9999,-9999,-9999,-9999
201407040245,64.153,-21.946,10839.955,-16.02,-9999,-124.57,-9999,11.25,0.805,99.1,-9999,-9999,-9999,-9999
201407040300,64.153,-21.946,10760.22189,-16,-9999,-124.2,-9999,11.1,0.81,99.08,-9999,-9999,-9999,-9999
201407040315,64.153,-21.946,10792.11571,-15.88,-9999,-123.61,-9999,11.15,0.81,99.1,-9999,-9999,-9999,-9999
201407040330,64.153,-21.946,10792.11571,-15.75,-9999,-122.26,-9999,11.1,0.81,99.14,-9999,-9999,-9999,-9999
201407040345,64.153,-21.946,10712.37971,-15.83,-9999,-122.52,-9999,11.05,0.81,99.15,-9999,-9999,-9999,-9999
201407040400,64.153,-21.946,10760.22189,-15.75,-9999,-121.83,-9999,10.9,0.81,99.15,-9999,-9999,-9999,-9999
201407040415,64.153,-21.946,10616.69013,-15.97,-9999,-123.17,-9999,10.8,0.815,99.18,-9999,-9999,-9999,-9999
201407040430,64.153,-21.946,10600.74119,-15.96,-9999,-123.54,-9999,10.7,0.81,99.22,-9999,-9999,-9999,-9999
201407040445,64.153,-21.946,10648.58743,-15.78,-9999,-122.44,-9999,10.65,0.815,99.22,-9999,-9999,-9999,-9999
201407040500,64.153,-21.946,10552.89322,-15.95,-9999,-123.26,-9999,10.6,0.82,99.22,-9999,-9999,-9999,-9999
201407040515,64.153,-21.946,10505.04351,-15.89,-9999,-122.94,-9999,10.65,0.81,99.205,-9999,-9999,-9999,-9999
201407040530,64.153,-21.946,10473.14273,-15.79,-9999,-122.39,-9999,10.8,0.81,99.18,-9999,-9999,-9999,-9999
201407040545,64.153,-21.946,10489.09322,-15.66,-9999,-121.49,-9999,10.65,0.815,99.195,-9999,-9999,-9999,-9999
201407040600,64.153,-21.946,10696.43193,-15.31,-9999,-119.08,-9999,10.6,0.81,99.19,-9999,-9999,-9999,-9999
201407040615,64.153,-21.946,10568.84274,-15.31,-9999,-119.37,-9999,10.65,0.81,99.21,-9999,-9999,-9999,-9999
201407040630,64.153,-21.946,10457.19206,-15.31,-9999,-119.32,-9999,10.6,0.81,99.23,-9999,-9999,-9999,-9999
201407040645,64.153,-21.946,10409.33887,-15.35,-9999,-119.74,-9999,10.6,0.81,99.25,-9999,-9999,-9999,-9999
201407040700,64.153,-21.946,10473.14273,-15.29,-9999,-119.11,-9999,10.6,0.82,99.24,-9999,-9999,-9999,-9999
201407040715,64.153,-21.946,10536.94351,-15.25,-9999,-118.89,-9999,10.4,0.82,99.24,-9999,-9999,-9999,-9999
201407040730,64.153,-21.946,10664.53579,-15.07,-9999,-117.83,-9999,10.4,0.82,99.25,-9999,-9999,-9999,-9999
201407040745,64.153,-21.946,10728.32729,-15.04,-9999,-117.45,-9999,10.5,0.805,99.265,-9999,-9999,-9999,-9999
201407040800,64.153,-21.946,10632.63888,-15.18,-9999,-118.48,-9999,10.6,0.79,99.26,-9999,-9999,-9999,-9999
201407040815,64.153,-21.946,10536.94351,-15.31,-9999,-119.63,-9999,10.7,0.8,99.32,-9999,-9999,-9999,-9999
201407040830,64.153,-21.946,10505.04351,-15.37,-9999,-120.29,-9999,10.7,0.81,99.34,-9999,-9999,-9999,-9999
201407040845,64.153,-21.946,10505.04351,-15.45,-9999,-120.4,-9999,10.7,0.815,99.34,-9999,-9999,-9999,-9999
201407040900,64.153,-21.946,10457.19206,-15.53,-9999,-120.62,-9999,10.7,0.81,99.33,-9999,-9999,-9999,-9999
201407040915,64.153,-21.946,10473.14273,-15.42,-9999,-120.44,-9999,10.8,0.8,99.335,-9999,-9999,-9999,-9999
201407040930,64.153,-21.946,10520.9936,-15.43,-9999,-120.33,-9999,10.9,0.79,99.42,-9999,-9999,-9999,-9999
201407040945,64.153,-21.946,10536.94351,-15.4,-9999,-120.34,-9999,11,0.795,99.41,-9999,-9999,-9999,-9999
201407041000,64.153,-21.946,10536.94351,-15.47,-9999,-120.15,-9999,11.1,0.79,99.42,-9999,-9999,-9999,-9999
201407041015,64.153,-21.946,10425.29013,-15.62,-9999,-121.17,-9999,11.15,0.79,99.405,-9999,-9999,-9999,-9999
201407041030,64.153,-21.946,10425.29013,-15.54,-9999,-120.84,-9999,11.2,0.78,99.43,-9999,-9999,-9999,-9999
201407041045,64.153,-21.946,10329.57969,-15.86,-9999,-123.03,-9999,11.1,0.79,99.475,-9999,-9999,-9999,-9999
201407041100,64.153,-21.946,10249.81569,-16.25,-9999,-125.75,-9999,11.2,0.79,99.48,-9999,-9999,-9999,-9999
201407041115,64.153,-21.946,10217.90874,-16.7,-9999,-128.66,-9999,11.25,0.77,99.48,-9999,-9999,-9999,-9999
201407041130,64.153,-21.946,10186.00101,-16.82,-9999,-129.73,-9999,11.4,0.77,99.47,-9999,-9999,-9999,-9999
201407041145,64.153,-21.946,10329.57969,-16.53,-9999,-128.18,-9999,11.3,0.78,99.49,-9999,-9999,-9999,-9999
201407041200,64.153,-21.946,10170.04686,-16.68,-9999,-129.47,-9999,11.2,0.77,99.5,-9999,-9999,-9999,-9999
201407041215,64.153,-21.946,10186.00101,-16.51,-9999,-128.54,-9999,11.25,0.76,99.52,-9999,-9999,-9999,-9999
201407041230,64.153,-21.946,10249.81569,-16.15,-9999,-126.36,-9999,11.2,0.77,99.51,-9999,-9999,-9999,-9999
201407041245,64.153,-21.946,10409.33887,-16,-9999,-125.38,-9999,11.15,0.775,99.555,-9999,-9999,-9999,-9999
201407041300,64.153,-21.946,10457.19206,-16.15,-9999,-126.27,-9999,11.1,0.77,99.56,-9999,-9999,-9999,-9999
201407041315,64.153,-21.946,10568.84274,-16.05,-9999,-125.4,-9999,11.1,0.775,99.57,-9999,-9999,-9999,-9999
201407041330,64.153,-21.946,10393.38742,-16.13,-9999,-126.2,-9999,11.2,0.78,99.57,-9999,-9999,-9999,-9999
201407041345,64.153,-21.946,10552.89322,-15.78,-9999,-123.03,-9999,11.05,0.785,99.58,-9999,-9999,-9999,-9999
201407041400,64.153,-21.946,-9999,-9999,-9999,-9999,-9999,11,0.78,99.57,-9999,-9999,-9999,-9999
